0,1,2,3,4,5,6,7,8,9,10
0.0,2.37595634255558,2.7994627088774,2.02569276560098,2.50635855016299,2.82122864644043,2.54475657618605,2.26668445440009,2.34463732200675,2.36917595285922,2.42925208457746
2.0,0.5787812431650654,0.31744808539132574,0.7278528664218467,0.0012733215986004964,0.0014332870968800648,0.0012928291969349637,0.734919971292765,1.5264140291019954,0.0016709181038301324,1.9080072754389605
4.0,0.47281197438769135,0.2855439259093174,0.5602639425704856,3.8389111176604165e-08,4.321187810720807e-08,3.8977241749492755e-08,0.23423820253798922,1.073350867713802,1.515453658287695e-08,1.497114758081532
6.0,0.4021176964052794,0.259758996428934,0.46098019921986916,0.0,0.0,0.0,0.07465655818247188,0.7571385567943929,0.0,1.174585125406436
8.0,0.35098405752507084,0.23842157270192124,0.39377348582449434,0.0,0.0,0.0,0.023794351916791384,0.5347077422029684,0.0,0.9215295442831029
10.0,0.3120280182932284,0.22044565268692576,0.3447373581385591,0.0,0.0,0.0,0.007583627620260925,0.37783092191757883,0.0,0.7229921111702136
12.0,0.28123961360809085,0.20507815775480412,0.3071547089420498,0.0,0.0,0.0,0.002417008507349068,0.2670611337477463,0.0,0.5672281897464139
14.0,0.25622735068669966,0.19177855053751444,0.27732018503604283,0.0,0.0,0.0,0.000770332013086133,0.18879973927168686,0.0,0.4450225813943779
16.0,0.23546622143261528,0.1801480055952826,0.25300010364045433,0.0,0.0,0.0,0.0002455142182785687,0.13348677822240246,0.0,0.34914537271891316
18.0,0.21793318120211086,0.16988536979680735,0.23275862318019042,0.0,0.0,0.0,7.824823001808891e-05,0.09438490360013954,0.0,0.27392428243751704
20.0,0.20291398410025252,0.16075870794970654,0.21562647094756018,0.0,0.0,0.0,2.4938581078278218e-05,0.06673950708390311,0.0,0.2149090847852543
22.0,0.18989359520080173,0.15258631926063643,0.2009235270269803,0.0,0.0,0.0,7.948193394265394e-06,0.047192492225809915,0.0,0.1686083260388415
24.0,0.1784905555650077,0.14522371947416818,0.18815732691657727,0.0,0.0,0.0,2.5331719747925077e-06,0.03337093096317938,0.0,0.13228276337421466
26.0,0.1684158936125817,0.13855449843657314,0.1769618578614018,0.0,0.0,0.0,8.073476019248974e-07,0.02359754907031268,0.0,0.10378330594354607
28.0,0.15944643669910685,0.13248376363715386,0.16705902730196093,0.0,0.0,0.0,0.0,0.0166865781473977,0.0,0.08142387048644928
30.0,0.15140692565418218,0.12693335044967602,0.158233515486016,0.0,0.0,0.0,0.0,0.011799638657898022,0.0,0.06388162936918232
32.0,0.14415770227800645,0.12183826482221016,0.15031585353382393,0.0,0.0,0.0,0.0,0.008343931180692914,0.0,0.050118749532309714
34.0,0.13758603294364202,0.1171440018984109,0.14317073274328876,0.0,0.0,0.0,0.0,0.005900285774912428,0.0,0.03932099227096698
36.0,0.13159986775024118,0.1128044977006536,0.1366887406704291,0.0,0.0,0.0,0.0,0.004172300333464359,0.0,0.03084954129146229
38.0,0.1261232692181063,0.1087805453255104,0.13078040059474677,0.0,0.0,0.0,0.0,0.0029503815152679123,0.0,0.024203209098472553
40.0,0.12109300914998317,0.10503855669802048,0.12537179483044306,0.0,0.0,0.0,0.0,0.0020863196482646443,0.0,0.018988785769288093
42.0,0.11645599796981465,0.10154958464089386,0.12040129931150674,0.0,0.0,0.0,0.0,0.001475310881737868,0.0,0.014897775890994287
44.0,0.11216731717686262,0.09828854331279335,0.11581711207878242,0.0,0.0,0.0,0.0,0.001043244867942367,0.0,0.01168814737260641
46.0,0.10818869531163877,0.09523358141990362,0.11157535822544858,0.0,0.0,0.0,0.0,0.0007377156112443431,0.0,0.009170012356431582
48.0,0.10448731451871646,0.09236557424131248,0.10763861961455252,0.0,0.0,0.0,0.0,0.0005216649913274558,0.0,0.007194393083559859
50.0,0.10103486660977734,0.0896677088981177,0.10397478181230299,0.0,0.0,0.0,0.0,0.0003688879001680616,0.0,0.0056444080802651765
52.0,0.09780679957460375,0.08712514341744781,0.10055612082971771,0.0,0.0,0.0,0.0,0.00026085377512299825,0.0,0.0044283572229832195
54.0,0.09478171099256022,0.08472472465880321,0.0973585732001451,0.0,0.0,0.0,0.0,0.0001844589958434968,0.0,0.0034742965808783883
56.0,0.09194085585455858,0.08245475353674564,0.09436114767519496,0.0,0.0,0.0,0.0,0.00013043752555700068,0.0,0.0027257820731480314
58.0,0.08926774429267925,0.08030478850791783,0.0915454473643924,0.0,0.0,0.0,0.0,9.223701940875233e-05,0.0,0.0021385301275623166
60.0,0.08674781055268033,0.07826548021486995,0.08889527877271328,0.0,0.0,0.0,0.0,6.522408078581086e-05,0.0,0.00167779777831246
62.0,0.08436813885892935,0.07632843165318925,0.08639632977540804,0.0,0.0,0.0,0.0,4.6122269783102775e-05,0.0,0.001316327204666981
64.0,0.08211723504229845,0.07448607936641208,0.08403590270327563,0.0,0.0,0.0,0.0,3.261469896434616e-05,0.0,0.0010327331053502566
66.0,0.07998483522936328,0.07273159205833551,0.0818026918021246,0.0,0.0,0.0,0.0,2.3063014655273454e-05,0.0,0.000810237502579162
68.0,0.07796174473757905,0.07105878370568172,0.07968659666273795,0.0,0.0,0.0,0.0,1.6308678594344772e-05,0.0,0.0006356771243070274
70.0,0.07603970173702743,0.06946203880078872,0.0776785649937694,0.0,0.0,0.0,0.0,1.1532447101261066e-05,0.0,0.0004987246394803504
72.0,0.07421126133374284,0.06793624778783089,0.07577045947365832,0.0,0.0,0.0,0.0,8.155003786292449e-06,0.0,0.00039127767307333913
74.0,0.07246969658181912,0.0664767511023805,0.07395494447282072,0.0,0.0,0.0,0.0,5.766693396328683e-06,0.0,0.0003069794538429235
76.0,0.07080891359972599,0.0650792905021331,0.07222538925985858,0.0,0.0,0.0,0.0,4.077834112672088e-06,0.0,0.00024084273539429988
78.0,0.069223378493708,0.06373996660100686,0.07057578495108946,0.0,0.0,0.0,0.0,2.8835816059166822e-06,0.0,0.0001889547409967349
80.0,0.06770805421006237,0.06245520170086172,0.06900067297271967,0.0,0.0,0.0,0.0,2.039083157102852e-06,0.0,0.00014824567611179933
82.0,0.06625834577279988,0.0612217071634821,0.06749508321042325,0.0,0.0,0.0,0.0,1.4419082515554623e-06,0.0,0.00011630711338555017
84.0,0.06487005263211654,0.06003645468700866,0.06605448034529107,0.0,0.0,0.0,0.0,1.019624625900175e-06,0.0,9.124950540802006e-05
86.0,0.06353932706633256,0.05889665095099095,0.06467471713580297,0.0,0.0,0.0,0.0,7.210128483815418e-07,0.0,7.159039541809101e-05
88.0,0.06226263775631563,0.05779971517683816,0.06335199361620747,0.0,0.0,0.0,0.0,0.0,0.0,5.616671228190751e-05
90.0,0.06103673779528321,0.056743259218968306,0.062082821352904605,0.0,0.0,0.0,0.0,0.0,0.0,4.406596094538936e-05
92.0,0.05985863651479925,0.05572506985901829,0.06086399204019605,0.0,0.0,0.0,0.0,0.0,0.0,3.457223745435565e-05
94.0,0.058725574604852976,0.05474309302317423,0.05969254983139524,0.0,0.0,0.0,0.0,0.0,0.0,2.7123874685987307e-05
96.0,0.05763500208615563,0.05379541968269208,0.058565766895710886,0.0,0.0,0.0,0.0,0.0,0.0,2.1280213030830433e-05
98.0,0.056584558759400355,0.052880273231357744,0.05748112176941919,0.0,0.0,0.0,0.0,0.0,0.0,1.669553011434147e-05
100.0,0.055572056811729664,0.05199599816207931,0.05643628013470489,0.0,0.0,0.0,0.0,0.0,0.0,1.3098587189660545e-05
102.0,0.05459546530707296,0.05114104988890111,0.05542907771362676,0.0,0.0,0.0,0.0,0.0,0.0,1.0276582126479351e-05
104.0,0.053652896325974336,0.050313985581208476,0.05445750500991303,0.0,0.0,0.0,0.0,0.0,0.0,8.062559623654476e-06
106.0,0.05274259255334088,0.04951345589434625,0.05351969366929002,0.0,0.0,0.0,0.0,0.0,0.0,6.325533809289314e-06
108.0,0.051862916140264725,0.04873819749579347,0.052613904261062605,0.0,0.0,0.0,0.0,0.0,0.0,4.962738862119071e-06
110.0,0.05101233868957086,0.04798702629882384,0.05173851531073087,0.0,0.0,0.0,0.0,0.0,0.0,3.893549185907202e-06
112.0,0.05018943223472119,0.04725883132657041,0.050892013436377365,0.0,0.0,0.0,0.0,0.0,0.0,3.054709442560814e-06
114.0,0.04939286109874147,0.04655256913888056,0.05007298446108158,0.0,0.0,0.0,0.0,0.0,0.0,2.396592243458716e-06
116.0,0.04862137453440554,0.045867258762525176,0.04928010539027089,0.0,0.0,0.0,0.0,0.0,0.0,1.8802620967418363e-06
118.0,0.04787380005940228,0.045201977072404254,0.04851213715716296,0.0,0.0,0.0,0.0,0.0,0.0,1.4751719079845662e-06
120.0,0.047149037410949196,0.044555854577536,0.04776791805167491,0.0,0.0,0.0,0.0,0.0,0.0,1.157355754752319e-06
122.0,0.04644605305357283,0.04392807157095813,0.047046357758683405,0.0,0.0,0.0,0.0,0.0,0.0,9.080110160776759e-07
124.0,0.04576387518177252,0.04331785460732804,0.04634643194058172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126.0,0.045101589166210765,0.04272447327607526,0.045667177306910944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,0.044458333398085276,0.04214723724152006,0.04500768712062864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.0,0.04383329549156886,0.04158549352449353,0.044367107096469544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132.0,0.0432257088087635,0.04103862400273761,0.043744631651980975,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134.0,0.04263484927560013,0.040506043109778206,0.04313950047628731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136.0,0.04206003246060344,0.039987195714093204,0.042550995385546964,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138.0,0.041500610891501616,0.039481555162279025,0.04197843743748733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140.0,0.04095597158735015,0.03898862147158309,0.041421184280407114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142.0,0.040425533786207,0.038507919658645695,0.04087862771467529,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144.0,0.03990874685048526,0.038038998192604104,0.04035019144708138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146.0,0.03940508833395534,0.03758142756187717,0.03983532902044379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148.0,0.03891406219600256,0.03713479894498545,0.039333521902696095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,0.038435197150194486,0.03669872297668762,0.038844277721276715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152.0,0.037968045135498965,0.036272828601540325,0.038367128630071565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154.0,0.03751217989963776,0.03585676200772747,0.037901629797423814,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156.0,0.03706719568508024,0.03545018563466783,0.037447358004849954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158.0,0.03663270600909055,0.03505277724850306,0.03700391034710421,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,0.03620834253005405,0.03466422908010226,0.036570903025127416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162.0,0.03579375399303611,0.034284247020698336,0.036147970224216425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164.0,0.03538860524817675,0.033912549870703704,0.035734763070464706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166.0,0.03499257633610943,0.03354886863764217,0.03533094865916653,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168.0,0.034605361635116585,0.033192945879485056,0.03493620914945181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170.0,0.0342266690652069,0.032844535089997406,0.03455024091993547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172.0,0.03385621934472384,0.032503400122987386,0.03417275378063031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174.0,0.0334937452954789,0.03216931465261197,0.03380347023679077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176.0,0.033138991192748185,0.03184206166712819,0.0334421248007329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.0,0.03279171215678442,0.031521432993693116,0.03308846334801649,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180.0,0.032451673582778826,0.031207228852010327,0.032742242514683745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182.0,0.03211865060646399,0.03089925743479774,0.03240322913252765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184.0,0.03179242760278088,0.030597334513212462,0.03207119969961594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186.0,0.031472797715244624,0.030301283065515244,0.0317459398835257,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188.0,0.03115956241383469,0.030010932927391196,0.0314272440549517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190.0,0.030852531079410384,0.029726120462465394,0.031114914849540654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.0,0.0305515206128104,0.02944668825166391,0.03080876275597573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194.0,0.030256355066940757,0.029172484800173024,0.030508605728492108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.0,0.029966865300286916,0.028903364260842834,0.03021426882214752,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198.0,0.029682888650406733,0.02863918617296725,0.029925583849301593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,0.029404268626071012,0.028379815215451076,0.029642389055877322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202.0,0.029130854616819177,0.02812512097344695,0.029364528816086352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204.0,0.0288625016187902,0.027874977717611257,0.02909185334439965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206.0,0.028599069975773023,0.027629264195188963,0.02882421842363593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208.0,0.02834042513449883,0.027387863432193682,0.028561485148124233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210.0,0.028086437413268384,0.027150662546000612,0.028303519680973235,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212.0,0.0278369817830732,0.026917552567717565,0.02805019302455035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214.0,0.02759193766042968,0.026688428273743556,0.027801380803338688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216.0,0.02735118871120032,0.026463188025964424,0.027556963058398762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218.0,0.02711462266472739,0.026241733620072608,0.027316824052717167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220.0,0.02688213113765149,0.02602397014153285,0.027080852086774312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222.0,0.026653609466830402,0.025809805828747187,0.026848939323710144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224.0,0.02642895655081401,0.02559915194300265,0.02662098162350937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226.0,0.026208074699367853,0.025391922644811923,0.026396878385667344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228.0,0.025990869490571902,0.025188034876283155,0.026176532399834265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230.0,0.025777249635052957,0.024987408249178222,0.02595984970396907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232.0,0.025567126846938126,0.024789964938340722,0.025746739449565667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234.0,0.025360415721143878,0.024595629580195275,0.025537113773543105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236.0,0.025157033616640442,0.02440432917603849,0.025330887676417863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238.0,0.02495690054535439,0.02421599299985948,0.025127978906401394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240.0,0.02475993906639383,0.024030552510444003,0.0249283078490892,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242.0,0.02456607418530085,0.023847941267531675,0.024731797422428606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244.0,0.02437523325805427,0.023668094851809485,0.0245383729766728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246.0,0.024187345899563145,0.02349095078853819,0.02434796219904671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248.0,0.024002343896407624,0.023316448474620527,0.024160495022867545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,0.023820161123598624,0.02314452910893121,0.023975903540878918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252.0,0.02364073346514184,0.022975135625739843,0.023794121922571895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254.0,0.02346399873820451,0.022808212631067373,0.023615086335280658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256.0,0.023289896620695597,0.022643706341826386,0.023438734868852798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258.0,0.023118368582081245,0.02248156452760393,0.023265007463706744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260.0,0.02294935781726798,0.022321736454953944,0.023093845842099642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262.0,0.02278280918339598,0.022164172834073834,0.022925193442439623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264.0,0.022618669139393838,0.022008825767746792,0.022758995356486192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266.0,0.022456885688155043,0.02185564870243835,0.02259519826929146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268.0,0.02229740832120429,0.021704596381441663,0.022433750401743544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270.0,0.022140187965729224,0.021555624799972056,0.022274601455581453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272.0,0.021985176933860595,0.02140869116211673,0.022117702560758096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274.0,0.02183232887408984,0.021263753839550786,0.02196300622503529,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276.0,0.02168159872471989,0.021120772331935503,0.021810466285700783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278.0,0.021532942669250446,0.020979707228919314,0.021660037863304005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280.0,0.021386318093604376,0.02084052017366632,0.021511677317312364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282.0,0.021241683545107304,0.02070317382784105,0.021365342203595775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284.0,0.02109899869313689,0.020567631837982076,0.021220991233652037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286.0,0.020958224291363042,0.020433858803200478,0.021078584235490222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288.0,0.02081932214150449,0.020301820244142732,0.020938082116094103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290.0,0.020682255058530927,0.020171482573160496,0.020799446825391338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292.0,0.02054698683724407,0.020042813065632922,0.020662641321658543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294.0,0.020413482220174042,0.019915779832389735,0.020527629538295802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296.0,0.020281706866731114,0.019790351793186153,0.020394376351907648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298.0,0.020151627323555854,0.01966649865118305,0.020262847551631102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300.0,0.020023210996013674,0.01954419086838817,0.020133009809654087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
